Final_Alginate_Conc_(%w/v),CaCl2_Conc_(mM),Physical_Crosslinking_Durantion_(s),Extrusion_Pressure (kPa),Outer_Nozzle_Inner_Diameter_(µm),Fiber_Diameter_(µm),Cell_Density_(cells/mL),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Days_Observed,Cell_Culture_Medium_Used?_N,Cell_Culture_Medium_Used?_Y,DI_Water_Used?_N,DI_Water_Used?_Y,Precrosslinking_Solution_Used?_N,Precrosslinking_Solution_Used?_Y,Saline_Solution_Used?_N,Saline_Solution_Used?_Y,EtOH_Solution_Used?_N,EtOH_Solution_Used?_Y,Photoinitiator_Used?_N,Photoinitiator_Used?_Y,Enzymatic_Crosslinker_Used?_N,Enzymatic_Crosslinker_Used?_Y,Matrigel_Used?_N,Matrigel_Used?_Y,Conical_or_Straight_Nozzle_C,Conical_or_Straight_Nozzle_S,Primary/Not_Primary_Not_Primary,Primary/Not_Primary_Primary,Acceptable_Viability_(Yes/No)
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.5231744274448115,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.09101468575444827,0.06666666666666667,0.07661016949152542,0.2058195408435664,0.4081231541072974,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.09101468575444827,0.06666666666666667,0.07661016949152542,0.2058195408435664,0.41447495191482353,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.0776828320941072,0.06055555555555556,0.07661016949152542,0.2058195408435664,0.33195763599609013,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.0776828320941072,0.058888888888888886,0.07661016949152542,0.2058195408435664,0.352379384159394,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.22563874982044693,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.22563874982044693,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.22563874982044693,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.22563874982044693,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.09101468575444827,0.06666666666666667,0.07661016949152542,0.2058195408435664,0.4081231541072974,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.09101468575444827,0.06666666666666667,0.07661016949152542,0.2058195408435664,0.41447495191482353,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.09101468575444827,0.06666666666666667,0.07661016949152542,0.2058195408435664,0.4081231541072974,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.09101468575444827,0.06666666666666667,0.07661016949152542,0.2058195408435664,0.41447495191482353,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.0776828320941072,0.06055555555555556,0.07661016949152542,0.2058195408435664,0.33195763599609013,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.0776828320941072,0.058888888888888886,0.07661016949152542,0.2058195408435664,0.352379384159394,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.0776828320941072,0.06055555555555556,0.07661016949152542,0.2058195408435664,0.33195763599609013,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.15000000000000002,0.0776828320941072,0.058888888888888886,0.07661016949152542,0.2058195408435664,0.352379384159394,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.1,0.29996670735767395,0.05,0.4310282485875706,0.10571276027762945,0.05811211816516075,0.06354515050167224,0.8250000000000001,0.13432835820895522,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.1,0.29996670735767395,0.05,0.44304180790960446,0.10571276027762945,0.03974340558663915,0.06354515050167224,0.8250000000000001,0.13432835820895522,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.1,0.29996670735767395,0.05,0.46874463276836165,0.10571276027762945,0.022621929643241275,0.06354515050167224,0.8250000000000001,0.13432835820895522,0.4666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.4,1.0,0.16666666666666666,0.9322033898305085,0.15910304324612917,0.17508504682392595,0.3311036789297659,0.15,0.19402985074626863,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.9322033898305085,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.9322033898305085,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.9322033898305085,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.23333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.9322033898305085,0.15910304324612917,0.16634843447277978,0.3311036789297659,0.15,0.19402985074626863,0.4666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.8305084745762712,0.15910304324612917,0.1473420896819196,0.3311036789297659,0.15,0.19402985074626863,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.8305084745762712,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.8305084745762712,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.8305084745762712,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.23333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.8305084745762712,0.15910304324612917,0.17726525850380653,0.3311036789297659,0.15,0.19402985074626863,0.4666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.7627118644067797,0.15910304324612917,0.20156184857286,0.3311036789297659,0.15,0.19402985074626863,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.7627118644067797,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.7627118644067797,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.7627118644067797,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.23333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.7627118644067797,0.15910304324612917,0.20423499900151001,0.3311036789297659,0.15,0.19402985074626863,0.4666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.5932203389830508,0.15910304324612917,0.25407891924843484,0.3311036789297659,0.15,0.19402985074626863,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.5932203389830508,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.5932203389830508,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.5932203389830508,0.15910304324612917,0.11900845855332227,0.3311036789297659,0.15,0.19402985074626863,0.23333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.4,1.0,0.16666666666666666,0.5932203389830508,0.15910304324612917,0.2272458142248039,0.3311036789297659,0.15,0.19402985074626863,0.4666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.08508119705545075,0.0,0.211864406779661,0.15710090763481044,0.1379422697604675,0.3311036789297659,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.08508119705545075,0.0,0.211864406779661,0.15710090763481044,0.1379422697604675,0.3311036789297659,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.08508119705545075,0.0,0.211864406779661,0.15710090763481044,0.1379422697604675,0.3311036789297659,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3264291545066934,0.19732441471571904,0.45000000000000007,1.0,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3876015569437097,0.19732441471571904,0.45000000000000007,1.0,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3914427655019952,0.19732441471571904,0.45000000000000007,1.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.6678114850874641,0.19732441471571904,0.45000000000000007,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.4482764661161541,0.19732441471571904,0.45000000000000007,1.0,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3139894872432684,0.19732441471571904,0.45000000000000007,1.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.4019307643528559,0.19732441471571904,0.45000000000000007,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.4382758004561522,0.19732441471571904,0.45000000000000007,1.0,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.3139894872432684,0.19732441471571904,0.45000000000000007,1.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.13559322033898302,0.26588360918312864,0.4002526004533495,0.19732441471571904,0.45000000000000007,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.1,0.11097547442015315,0.06222222222222222,0.0,0.8178056593699946,0.41057978986164784,0.3311036789297659,0.45000000000000007,0.5522388059701493,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.11097547442015315,0.06222222222222222,0.0,0.8178056593699946,0.3472926907028318,0.3311036789297659,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.11097547442015315,0.06222222222222222,0.0,0.8178056593699946,0.42257603413784767,0.3311036789297659,0.45000000000000007,0.5522388059701493,0.13333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.11097547442015315,0.0661111111111111,0.0,0.8178056593699946,0.43697425997876893,0.3311036789297659,0.45000000000000007,0.5522388059701493,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.2,0.3999556098102319,0.0811111111111111,0.09989830508474576,0.7263747997864388,0.35004687647802796,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.06666666666666667,0.21677966101694915,0.7263747997864388,0.392995154695881,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.06666666666666667,0.4505084745762712,0.7263747997864388,0.392995154695881,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.1,0.3999556098102319,0.06666666666666667,0.09989830508474576,0.7263747997864388,0.392995154695881,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.2,0.3999556098102319,0.06666666666666667,0.09989830508474576,0.7263747997864388,0.392995154695881,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.30000000000000004,0.3999556098102319,0.06666666666666667,0.09989830508474576,0.7263747997864388,0.392995154695881,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.17222222222222222,0.09989830508474576,0.7263747997864388,0.392995154695881,0.13043478260869565,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.17222222222222222,0.21677966101694915,0.7263747997864388,0.392995154695881,0.13043478260869565,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.17222222222222222,0.4505084745762712,0.7263747997864388,0.392995154695881,0.13043478260869565,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.06833333333333333,0.09989830508474576,0.7263747997864388,0.392995154695881,0.26421404682274247,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.07222222222222222,0.21677966101694915,0.7263747997864388,0.392995154695881,0.26421404682274247,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.07222222222222222,0.4505084745762712,0.7263747997864388,0.392995154695881,0.26421404682274247,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.0811111111111111,0.09989830508474576,0.7263747997864388,0.35004687647802796,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.0811111111111111,0.21677966101694915,0.7263747997864388,0.35004687647802796,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.0811111111111111,0.4505084745762712,0.7263747997864388,0.3607046653423536,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.016666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.0811111111111111,0.09989830508474576,0.7263747997864388,0.35004687647802796,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.0811111111111111,0.21677966101694915,0.7263747997864388,0.35004687647802796,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.2,0.3999556098102319,0.0811111111111111,0.4505084745762712,0.7263747997864388,0.3607046653423536,0.06354515050167224,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
